CustomerReview,Label
"AMAZING!! Respon seller cepat. Barang ori seperti di foto dan sesuai deskripsi. Proses pengiriman kilat banget.. Thank you yaa kak, sukses selalu :)",1
"produk sesuai foto, console yg dipakaikan hardcase pas masuk ke dalam pouch. packing aman, pengiriman cepat. terima kasih!",1
"Produk diterma dengan baik, pengirimannya juga luar biasa cepat, dicoba juga pas banget untuk nintendonya.",1
"pengiriman amat sangat cepat dan packingnya juga rapi dan bagus, harganya ok banget dan yang pasti original. ga nyesel belanja disini karena semuanya ?? thank you to the seller",1
"gamepad mantap, tombolnya jg enak tp sayang ukurannya kekecilan. packing jg aman dan pengiriman cepad",1
"Barang sampai dengan aman walau pengiriman antar pulau. Review 3 hari pemakaian: kualitas yang ngagetin dengan range harga segini, apalagi saya beli saat diskon 43%. Tombolnya tinggi, tactile, analognya responsif dan sensitif, L-R3-nya clicky, trigger dan bumper enak dipencet, linear triggernya juga beneran fungsi, ga cuma embel-embel nama, rumble atau getarnya juga fitur tambahan yang bagus. build qualitynya terasa premium, ga kopong, dengan body yang doff finish jadi enak dipegang, kabelnya juga braided. Tapi layoutnya yang lumayan lebar, agak sulit buat yang tangannya kecil, dan D-pad-nya sayangnya juga bukan yang terbaik buat jempol lu kelamaan pake, karna pinggirannya yang tajem sama bentuknya yang salib jadi rada renggang di bagian serong, jempol lu bakal terasa sakit kalo terusan geser-geser mencet D-pad-nya, apalagi saya priNegativei yang pakai controller ini buat main game gelut. Walau gitu saya ga nyesel beli ini, untuk range harganya, kualitasnya tetep ngangetin, setara dengan controller konsol ori. Recommended product.",1
"sudah dicoba untuk 3 hari dan controller tidak ada masalah, masih berfungsi dengan baik. feel tombolnya oke lah cocok buat saya yang suka main game sebagai casual",1
"1st impresi nya: kok joystick nya waktu di pegang rasanya kecil bgt, beda dari tetangga nya..tapi begitu IN ke game nya..baru berasa enak luar biasa..button RT LT dll nya empukk bgt..karena sy main game nya efootball jadi begitu tekan sedikit pake perasaan di button R� R� nya...beehhh mantep bgt.. analog nya juga bikin nyaman, di awal� sering kepelarakw tapi lambat laun ter biasa.. pokoknya ini joystick beneran mantul deh, jgn ragu buat order ????????",1
"Keren bener2 cepet kirimnya, ga sampe 5 menit bayar langsung pesanan dalam perjalanan, packaging juga rapih ??",1
"Barang sesuai deskripsi dan tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap Terima kasih banyak",1
"mantap, biar bisa bernostalgia eranya masih maen rame� dulu pas jaman masih liburan sekolah",1
Mantap ?? Akhirnya bisa ngerasain juga main games dengan biaya murah. Terima kasih bosque� semoga tokonya lancar jaya,1
"Setelah bayar langsung dikasih akses, proses cepat, kelengkapan sesuai, admin membantu sekali dlm tanya jawab. Terima kasih.",1
"udh 2x beli disini, seperti biasa pelayanannya puas banget, ???? bakal jadi pelanggan setia sepertinya wkwk",1
"seller super ramah, nanya apapun dibalas, kooperatif, sukses terus gaaaan mantap ??????????????????",1
bagi yang mau beli game pass bagus nih di toko ini. di layani sampai selesai . makasih ngab,1
"seller fast respon, nice packing kardus+bubble wrap, game udah pasti lancar jaya.",1
"kelengkapan sesuai. Game nya seru!. gaming terbaik.. Untuk kesekian kalinya beli dsni yang tentu aj selalu Memuaskan, Memuaskan dan Memuaskan... Intinya Seller : Responsif (Seller yang Ramah, Komunikatif bgt dah), Packing jg rapi bgt (Proteksi Untuk Pengiriman Sangat Terjaga), Barang yang Sesuai (Original Dong Pastinya), Proses Pengiriman yang Cepat, Terus Dapet lagi bonus Tumbler nya Luar Biasa Sekali, Thanks yh gan... Buat Lo Pada yang mau beli dsni, langsung aj, gk ush ragu2, sangat Recomended sekali, tidak akan Mengecewakan... Perfect, Mantap, Top Markotop, The Best Of The Best... Sekali lagi Thanks yh gan, Sukses Selalu dah ????????????????????????????",1
"Barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. Sukaaa! Recommended ni toko ????????????",1
"panduan instal nya lengkap,gamenya bagus,sellernya fast respon mantap suksess terus",1
"Flash disknya sudah sampai dengan selamat. Packingnya aman bgt, rapi, dan game aman bisa dimainkan. Kayaknya dapet bonus game jg di dalamnya. Terima kasih kak! kelengkapan sesuai & Gamenya seru!",1
Recommended. Komunikasi lancar. Instruksi jelas. Game-nya gampang diinstall. Kapan-kapan ke sini lagi. Terima kasih!,1
"admin ditanya2 respon cpt dan ramah, barang cpt sampe,sampe dgn rapih.tata cara install lengkap dijelasin,sisanya dipandu.sangat sangat membantu dan baik adminnya,rekomended bgt. next pasti beli2 disini lg. puas bgt",1
"Puas lah, fast response. Cuman masih sering close sendiri, saking sibuk, belum sempat dicek. Recommended seller! gaming terbaik. Game nya seru!",1
"Alhamdulillah setelah 20 jam lebih total downloadnya, akhirnya bisa terbang juga. Agan seller sgt responsive terutama adminnya, guidance nya very clear. Semoga PMDG boeing 73X bisa segera release ya...",1
"mantap sekali broooo, penjual ramah, sabar dan jika ada masalah pasti ditangani. ARIGATOOO??",1
pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes,1
"respon cepat pengiriman cepat, sampai dengan baik dan bisa dimainkan",1
barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan,1
"Beli satu stik PS2, Alhamdulillah sampai dengan keadaan baik. Bahkan packingnya pun juga pakai bubble wrap, rapi. Saat ini stik PS2nya sudah saya coba pakai selama kurang lebih 3minggu lebih, stik nya berfungsi dengan normal dan baik saja. DENGAN CATATAN saya pakai buat main game yg ringan saja. Seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkali(Misalnya game fighting). Hanya saya gunakan buat main game bertipe casual saja. Itu saja, terimakasih.",1
"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",1
"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",1
"pelayanan mantap...langsung kirim dan sampainya cepet banget,packingnya juga ok banget??????",1
"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi",1
"barangnya mantabs bingit,,,tokonya recommended banget,,,",1
"barang bagus cm ternyata kecil gk seperti yg di bayangin, tp anak q suka, cm yg kecewa kabel chargernya gk ada",1
lcd nya kurang bagus...lumayan buat hiburan tapi layarnya kecil...kabel casan berfungsi tapi ga dikasih colokannya..semoga amanah terus gan..,1
barang sesuai pesanan..udh di coba oke...packing rapih..mksh..,1
"Mantapp, paling terjangkau diantara seller lain, bener bener baru, sudah dimainkan tidak ada masalah",1
"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya",1
"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",1
Produk dan Layanan Bagus serta terpercaya,1
Seller fast respon. Pengiriman super cepat,1
"kemasannya bagus , kualitas nya bagus , kabelnya tebal , suka warna nya biru muda, semoga awet . terima kasih seller ??",1
bagus ori banget dan cepat pengiriman barang nya thanks,1
pesen 2 kabel data..1 sesuai deskripsi tapi 1 lagi barang lain... packing aman. pengiriman cepat yang nyiapin barang kurang teliti.. overall ok lah..,1
"Pemasangan mudah karena aksesoris pembantunya lengkap, produk juga sesuai ekspektasi",1
"produk bagus, enak buat dipake nulis??",1
"Permukaan screen guard agak kasar. Tisu basah nya sdh kering, packing aman dan pengiriman cepat",1
produk ok. cuman teksturnya terlalu kasar. overall Positive. thanks seller,1
Barangnya original ??. Berfungsi dengan baik.,1
IMEI terdaftar di Kemenperin Barangnya original ?? Penjualnya ramahbanget Barangnya mulus Proses pesanan cepat Berfungsi dengan baik Packaging rapi Ada garansi iBox,1
Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.,1
Barangnya original ??. Ada garansi iBox. IMEI terdaftar di Kemenperin. Masih ada greenpeel. Barangnya mulus. Sinyal aman. Berfungsi dengan baik.,1
"Overall puas, cuman sayang salah kirim warna",1
Barangnya original ??. Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Warna sesuai pesanan. Spesifikasi sesuai . Suara jernih. Berfungsi dengan baik. Barangnya mulus. Kamera tajam. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Respon penjualnya top. Penjualnya ramah banget. Baterai awet.,1
Barangnya original ??. Kemasan disegel. Proses pesanan cepat. Respon penjualnya top.,1
"barang ori, bagus, sesuai pesanan. packing rapih, buble wrap tebel, jadi barang aman. hanya terkendala di jasa pengiriman,",1
Kemasan disegel. Spesifikasi sesuai . Warna sesuai pesanan.,1
Super kereen seller deh ini. Terima kasih bantuannya,1
Mantap sangat bermanfaat,1
"pencongkel nya ringkih sekali pakai patah, overall sesuai harga",1
"Recommended seller. fast respons, kualitas barang cukup, sesu�i harga. terimakasih",1
Touch screen lancar. Layar sensitif. Respon penjualnya top.,1
Penjualnya ramah banget Proses pesanan cepat Layar sensitif. Packaging rapi Touch screen lancar Ada garansi toko,1
Brang sampe walau agak lama terimkasih,1
Orderan sesuai dan kualitasnya juga ok. Pengiriman tidak terlalu lama.,1
makasih. barang sudah mendarat dengan selamat,1
"Barang sesuai pesanan, packing rapi, pas dicoba ok buat isi ulang dn charge, pengiriman sesuai estimasi..",1
Mantap benar deh gak rugi dah beli disini cepat sampai dengan selamat barangnya langsung bisa digunakan,1
mantap sesuai. respon cepat. semoga awet,1
"hampir sempurna, packing nya doang yg kurang aman dr benturan",1
"penjual sangat fast respon, dan dari proses sampai pengiriman juga cepat. pelayanan dan produk sangat memuaskan.",1
"pengiriman cepat, power banknya berfungsi baik, mudah 2 awet. mantap",1
Barang oke .. recomended seller dah ..,1
"pengiriman telat sehari, tapi barangnya bagus",1
"Orderan sdh dterima dgn baik, fungsi sangat baik, respon dan pengiriman sangat cepat, terima kasih",1
Baru coba satu... Sip... Mantul.. Mudah mudahan yg satunya jg berfungsi sesuai deskripsi. Thanks Gan...,1
barang sangat bagus...pengiriman baik. Smg awett,1
barang sampai dan sesuai harapan.,1
Ada garansi resmi. Barangnya original ??. Baterai awet. Fitur mudah digunakan. Penjualnya ramah banget.,1
Packaging aman ??. Packaging rapi. Proses pesanan cepat. Barangnya original ??.,1
Respon penjualnya top.,1
sesuai deskripsi...barang sampai dgn keadaan baikPackaging aman ??. Respon penjualnya top. Barangnya original ??.,1
Original Amazon ?? Proses pesanan cepat Packaging aman ?? Packaging rapi Respon penjualnya top Gampang dibawa-bawa Enak buat baca,1
Gampang dibawa-bawa. Muat banyak buku. Enak buat baca. Packaging aman ??. Packaging rapi.,1
"Proses pesanan cepat,Packaging aman ,Packaging rapi",1
"Barang Ori, bagus, masih segel, sejauh ini berfungsi dengan baik",1
Nomor seri terdaftar. Barangnya original ??. Berfungsi dengan baik. Packaging aman ??.,1
iPad ketiga yang dibeli di seller ini dan selalu memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..,1
"Produk diterima dengan baikk, sayangnya box banyak yang penyok, kalau bisa tambahkan opsi tambah bubble wrap, tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna",1
mantul boskuhhh barang istimewa,1
Kualitasnya bagus. Berfungsi dengan baik.,1
Kakinya gampang diatur. Berfungsi dengan baik. Kualitas sesuai harga.,1
Berfungsi dengan baik. Kualitas sesuai harga. Penjualnya ramah banget. Proses pesanan cepat. Respon penjualnya top.,1
Build kokoh. Kakinya gampang diatur. Berfungsi dengan baik. Berfungsi dengan baik.,1
Penjualnya ramah . Respon penjualnya bagus.Proses pesanan cepat.,1
pengiriman nya cepet tapi packing nya gak aman banget soalnya cuman dipacking sama plastik tanpa bubble wrap maupun kardus tapi over all bagus sih ini juga dapet gratis dari Tokopedia terimakasih tokopedia,1
Proses pesanan cepat. Kualitas sesuai harga. Berfungsi dengan baik.,1
Pengiriman cepat. Kabel sesuai plus dikasih bonus pelindung kabel. Top lah ??,1
"respond dan pengiriman cepat, barang ok",1
barang cet sampai thanks seller fast respon nya,1
Positive quality. & ada bonus pelindung kabel ????????,1
Palsu tapi bisa dipakai dan harga terjangkau ????,1
Kabel nya original hanya untuk iphone seri tinggi harus di bolak balik saat di cas baru bisa masuk,1
Semoga cepat awet barang sesuai,1
Barangnya original ??. Ada garansi resmi. Suaranya jernih. Noise cancellation mantap. Harganya terjangkau. Nggak kresek-kresek. Penjualnya ramah banget. Proses pesanan cepat.,1
Suaranya jernih. Nyaman dipakai lama. Bass-nya mantap.,1
Barangnya original ??. Suaranya jernih.,1
Barangnya original ??. Suaranya jernih. Desainnya modern ??. Suaranya bersih. Nggak kresek-kresek.,1
Dapat bekerja dengan baik dan nyaman di kuping. Bassnya mantaap.,1
Suara yang dihasilkan oke dan jelas. Tidak terdpat maslah. Mkasih,1
"paket sdh sy terima, belum dicoba smg anak sy suka, semoga berfungsi dan awet, makasih ya kak",1
"Barangnya original ??. Kemasan disegel. tapi kok gk ad buku garansi'y, sma anti gores, & sofkesWarna sesuai pesanan.",1
mantap langsung sampai ??????,1
Barangnya original ??. Warna sesuai pesanan. Suara jernih. Penjualnya ramah banget. Packaging aman ??. Respon penjualnya top.,1
Barangnya original ??. Ada garansi resmi. Kemasan disegel. Spesifikasi sesuai . Barangnya mulus. Kelengkapan sesuai. Warna sesuai pesanan. Berfungsi dengan baik. Penjualnya ramah banget. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,1
thanks sukses terus,1
Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Spesifikasi sesuai .,1
"Barang cepat sampai, tp ad sedikit keteken kardus hpnya. semoga gk kenapa� hpnya",1
Build kokoh. Kualitas bahan bagus. Bisa nahan beban HP. Proses pesanan cepat.,1
"Sudah dibuka, dicoba pasang, kuat nempelnya, kunciannya jg stabil, bongkar pasang hp nya gampang. Penjual jg responsif",1
Kualitas bahan bagus. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,1
Respon penjualnya top Packaging aman ?? Proses pesanan cepat Kualitas bahan bagus,1
Kualitas bahan bagus.,1
Tingginya pas Bisa nahan beban HP Packaging aman ?? Gampang dipasang Kualitas bahan bagus. Proses pesanan cepat,1
pengiriman super cepet. super recommended bgt. cepat mengisi daya. terima kasih,1
Bagus banget kabel nya ada rgb nya pengiriman nya juga cepet. Terima kasih banyak.,1
"Product sesuai deskripsi, packing rapih. Beneran fast charging ! Terima Kasih baseus !",1
barang telah sampai.. semoga awet.. terima kasih,1
"Berfungsi dengan baik, fast charge jalan",1
sesuai dg deskripsi produk,1
Lain x waktu pengiriman harap lebih cepat. Yg lainnya sdh bagus!,1
Brang bagus. Kbel bisa cuma kalo di pake panas di pegangan lampunnya,1
Barangnya original ??. Ada garansi resmi. Suaranya jernih. Koneksi bluetooth kuat. Nyaman dipakai lama. Material premium.,1
Seller bertanggung jawab keren!,1
"kualitas suara bagus, kualitas built jg bagus, dan kualitas battey ok banget. cuma kekurangannya 1, dia ngga ada mic spertinya... krn device saya tidak detek mic, jd kalo dipake telponan hrs ttp pake mic internal dari device. Tapi enak buat sekedar denger musik, nonton dan maen game",1
Barangnya original ??. Desainnya modern ??.,1
Lumayan lah untuk harga segini,1
pengiriman tiba sesuai jadwal. barang sudah saya coba dan berfungsi dengan baik. smoga awet ya.,1
"pelayanan gercep dan mantep, cuman kualitas suara kurang, tapi buat harga 100rban mah mantep",1
"gausah beli ringlight disini, yg dikirim barang rusak. ringlightnya mati packingan tipis buat tripodnya bengkok. pengembalian dana ribet. saya ga terlalu masalah dgn tripodnya tapi ini ringlightnya gabisa dipake sm sekali saya mau kembaliin ringlight aja malah di persulit.nyesel beli disini buang2 duit buang2 waktu",0
Barang dikirim tidak lengkap. Nggak ada phone holdernya. Jadi HP gak bisa dipasang. Sudah chat tapi respon lambat. Seolah sengaja dimepetin dengan durasi waktu selesai otomatis,0
"barang datang dalam keadaan dilipat, padahal ada catatan barang digulung, jangan dilipat",0
"bagi temen mending ga usah beli drone disini, drone yang saya pakai baru dipakai 1 hari terbangnya udah miring, pas take off malah jungkir balik sendiri, baling-baling kadang mati kadang hidup, chat ke penjual cuma diread dan ga direspon, klo ada bintang 0 mah udah tak kasi bintang 0 ni toko. ga niat jualan.",0
"motor depan sebelah kanan cepat panas dan sekarang tdk berpungsi,motor belakang kiri jg sama",0
"drone sulit dikendalikan. take off selalu miring wlpun ud kalibrasi sesuai kertas petunjuk. menu app android bhs inggris tapi pesan errornya bahasa mandarin, gak bisa baca.",0
"sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya & sore pula aduuuuh... Official store tapi pelayanan nya kayak gini, its not recomended deh",0
"kurang cocok pake samsung S21 ultra, hp nya berat, gimbalnya miring2",0
"kecewa banget ,masa yang datang cuma tripot nya ada, ngga ada ring light nya tripotnya pun pada patah??",0
"Judul & deskripsi misleading, bikin org salah paham & udah keburu yg nyampe nggak sesuai pesanan. Ini blm pasti dpt right light ya, hati2 kl beli",0
"awal dikirim brg sih packing rapih ya, tp ada bocel sm kaki tripod karetnya ada yg ilang. trs saya balikim barangnya (saya kasih bubble wrap buat balikin). tp seller kirim brg barunya sama sekali ga pake bubble wrap, alhasil banyak lecet + penyok2, dibilang dr seller ktnya hrs xtra bubble wrap???. tau gt saya balikinnya gausa make bubble wrap",0
Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.,0
"Hasil potongan produk tidak rapih. Kancing pengait tidak pas. Latar background kekecilan. Batok charger lampu cepat panas, mengakibatkan lampunya kelap-kelip setelah pemakaian 5 menit.",0
"Barang yang dikirim kotor dan bekas, double tape sudah terbuka dan ada rambut, deskripsi padahal baru bukan bekas",0
"Case kardusnya dah lama dan robek, di box nya ada bekas karat dan strip Led cuma 1 ternyata.... ????",0
"Jujur kecewa, 1. Pengiriman sangat terlambat. 2. Lampu LED kualitasnya sangat buruk, pakai kurang lebih 15 menit langsung mati, tak terpakai lagi. 3. Akrilik hitam seperti yang dijanjikan tidak ada. 4. Ada harga ada rupa.5. It's a Negative Negative deal afterall.",0
"Barang di terima banyak yg bocor keluar dan banyak yg kosong,barang tidak sesuai deskripsi",0
"silica gel nya lembab, packing kurang rapat dan rapih. seharusnya di packing dengan rapat",0
"packing kurang baik untuk silica gel, hanya dibungkus plastik dan plastiknya di hekter, sehingga udara bisa keluar masuk, mestinya di seal supaya kedap udar",0
"barang oke, tapi seller packingnya asal, kemasannya bocor, silica gelnya jadi keluar semua, apa gunanya lagi silica gelnya ? sudah terkena udara. Tida direkomendasikan buat beli disini",0
"Product ok lah , tp sayang ada beberapa sachet nya yg sobek , jadi di dalam nya beraktakan gel",0
"udah sering beli banyak bahkan. tapi untuk yg sekarang sangat kecewa sekali karena ada satu yg gagal,depan belakang sama.sayangnya ketika ditanya malah disuruh nunggu. tapi tidak ada jawaban sampai sekarang. tau gitu di komplain",0
"Aduk Ka.kenapa ya makin ke sini pengiriman barang nya makin jelek..barang banyak yg keriput, kusut, rusak.. tolong dong ke depannya di perbaiki",0
"barang tidak lengkap, sudah coba kirim video unboxing tapi ga bisa2 masuk.sudah minta nomer WA dan email, agar bisa kirim videonya tapi tidak direspon.dan sudah balas email ke tokopedia juga, tapi tidak di balas. percuma barang nya juga tidak bisa di pakai karena tidak lengkap(padahal di gambar tertera free)",0
"barangnya ringkih, gampang patah. pengunci tidak paten. bahan kurang bagus. ya mungkin sesuai sama harganya, kliatan kaya diskon padahal harga normal untuk kualitas segitu, ini yg buat g bintang 1 lah.",0
"Sepertinya kali ini berlaku prinsip harga sesuai kualitas. Waktu cek awal udah feeling ga enak krn ada 1 bantal kaki yg lepas. Lanjut kemudian tiang penyangga bagian tengah lepas. Lanjut penghubung tiang tidak bisa dicantolin. Saya coba, masih biaa di pake. Ada sedikit harapan, Tapi tidak lama kemudian mur untuk penopang hape lepas pada saat proses pasang hape. Jadi totally ga bisa di pake. Yahhh anggap aja hitung2 amal deh. Pengalaman aja. Untuk tokonya no comment sih, krn ga komunikasi lebih.",0
"Baterainya yang saya dapet rusak, pantes pas di charge ga penuh penuh, pas dicoba ternyata gabisa. Fisik baterainya juga agak kembung",0
"kurang bagus kualitas nya kemaren beli ditoko sebelah harga sama kualitas lumayan, yg ini boros Dan bikin kamera jadi over heat",0
"pengiriman sangat lama padahal didalam jabodetabek. begitu barang sampai ada satu yg cacat. kayak ada bagian belum selesai finishing, alhasil harus motong bagian yg berlebih terus di amplas. perekat 3M nya juga sulit dikelupas. Mohon kedepannya sebelum barang dikirim dicek dulu. Udh ada 2 barang yg cacat juga ini.",0
"Produk memang sesuai deskripsi penjual. Harga jg terjangkau. Pengiriman pun cepat. Tapi kualitas produknya berbeda dgn original/bawaan spt tingkat presisi antar bagian maupun finishing nya. Agak keras diputar2 utk setting. Bautnya pun yg panjang,padahal original nya yg panjang hanya utk kamera saja,sehingga menjadi pemberat di helm.",0
"Barang rusak, pesen tgl 11, tgl 28 baru sempet pake buat wedingan pas mau di cas lagi udah drop gabisa isi daya. Hadehh cuma kepake sekali tok.",0
Tidak ada rincian cara penggunaan nya.. tidak ada keterangan alat pendukung utk HP dan kamera. Jadi ngga ngerti saya klo di pake ke HP gmn caranya? Cara tinggiin tripod nya gimn???,0
kamera yang saya beli baru dipakai 1 hari sudah layarnya rusak. dengan harga yg cukup mahal barangnya tidak bagus mutunya.,0
"Packing kurang aman, handle patah,emang bahan plastiknya ringkih sih, maklum. Pengiriman lumayan cepat.",0
"brangnya ringkih baru dateng uda pecah 3 part padahal kemasan uda oke, next time di cek dlu sebelum kirim",0
barang yg dikirim tidak sesuai pesanan (salah warna) harap bisa lebih teliti lg dan merespon komplain dgn lebih tanggap.,0
"produk sih bagus, hanya seller tidak teliti mbaca pesanan, salah ukurannya, jadinya saya yang susah",0
"sorry banget nih, namanya review kan harus jujur ya,agak kecewa sama warnanya aja, pesannya mustard yg dateng orange, kupikir salah kirim ternyata menurut penjualnya mustard kayak gitu warnanya, padahal klo pun salah kirim saya gak nuntut apa apa",0
"Bahannya jelek, yah memang sesuai dgn harganya sih. Lipatannya terlalu kentara, akhirnya tidak bisa dipakai...",0
"prod dikirim dgn dilipat,tdk digulung padahal utk background foto..jadinya ada bekas lipatan permananen",0
"Cepet nyampe karena pake yg kiriman sehari, mic nya ga bsa dpake. Chat ke penjualnya, bilang nya itu cuma bonusan.. so.. emang klo bonusan harus dkasi yg rusak..",0
"dalam kondisi mati lampu hijaunya tetap hidup, sampai-sampai batrainya berkurang tampa di pakai",0
"Produk yang saya terima kondisi motor sabliziernya kurang baik, al hasil video bukannya jadi mulus malah unstableized",0
"barang sampe cepat, packaging rapi dan aman.cuma sayang bbrp fitur seperti tombol trigger dan AI Lock nya ga bisa. Tanya ke toko, mesti hub garansinya, toko ga bisa bantu. mohon maaf ya kasih bintangnya 3, karena saya kurang puas. trimakasih",0
"Saya melihat review produk ini , hasil suara kualitas di youtube , lumayan bagus. Tapi kenapa berbeda ya ketika beli barang nya. Noise nya masih terdengar meskipun pakai deadcat di indoor. Dan ga compatible juga sama splitter jack.",0
"kabel jack nya sangat tidak bagus. saya colok ke mic nya tidak terbaca, saya coba colok ke speaker harus di teken biar nyala suara. untuk mic nya bagus tapi saya harus pake jack yang lain.",0
Barang tidak sesuai yg diiklannkan. sdh di tukar yg baru tapi sama payahnya tidak peka dan tidak copartble untuk beberapa merk,0
Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.,0
"Tidak bisa digunakan secara native, harus menggunakan aplikasi tertentu (tidak disebutkan di deskripsi). Windshield rusak on arrival.",0
"Saya sudah tulis motif iron cement, tapi ternyata ga ke save. Penjual ga tanya motif dulu, malah langsung kirim motif acak. ??",0
"Udah bbrp kali beli disini (di app ijo & oren), puas dgn barangnya. Hanya saja di pembelian terakhir ini, kecewa sih. Saya beli Oyster Cement, dengan asumsi warnanya abu muda seperti Dove Grey Cement, hanya saja lebih mulus teksturnya (sprti di katalog). Sudah saya cari referensi foto2 ulasan juga blm menemukan foto realnya. Jadi saya order saja. Ternyata pas datang, hasilnya jauh lebih kuning dari bayangan. Lalu saya bandingkan dengan Dove Grey Cement saya dari pembelian sebelumnya, tnyata beda banget (photo attached). Mgkn lain kali Seller kalo foto produknya, disetting dulu lighting/white balancenya supaya akurat & netral warnanya antar produk. Seller jg kurang komunikatif, sblmnya pernah minta foto produknya yg lebih jelas / zoom in, tidak diberikan. Bagi customer selanjutnya, pls note Oyster Cement sprti ini ya. Plus point: packing rapi & pengiriman cepat",0
"Barang udah sampai, tapi kondisinya sobek",0
"Agak penyok dikit yg sebelah kiri, usb gak berfungsi jadi mesti ganti usb sendiri",0
"Barang sampai, kabel yg dikasih rusak. Jadi harus pakai kabel lain biar lampu nyala. Mungkin next QC nya bs di tingkatkan",0
Barang berfungsi norma. Kecuali kabel USB nya rusak. Jadi saya pake kabel USB HP. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. Tolong cek dulu sebelum dikirim. Tks,0
"Barang sdh dtg packing rapih, tapi LED nya tdk nyala. Brg dtg ketika sy lg travelling pas di coba LED tdk nyala dan di hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai. Selayaknya brg di test dahulu sebelum dikirim ke pembeli utk memastikan semua berfungsi!",0
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",0
pengiriman cepat...tp kurang teliti saat dikirim...Macro Lensnya tidak ada..saya cuma dapet fish eye sama wide angle... :( padahal macro lens yg saya mau..Mohon dicek dulu seblm dikirim..agak kecewa..,0
"respon cepat, sayang lensa macro nya ada baret, masih dimaklumi lah karena murah, tp berharap kualitas barang bisa lebih baik",0
"barang sudah sampai, tapi salah satu lensanya ada yang tergores ditengahnya :(",0
"QC oh QC .. lensa dalamnya pecah katnya udah Cek QC, picking asal padahal udah nambah buble wrap. perbaiki pelayanan..!",0
"TOKO TERBODOH YANG PERNAH ADA! 1. Packing ancur, tidak di packing sama sekali barang rusak. 2. Pesanan tidak sesuai. 3. Tujuan saya membeli di toko bodoh ini adalah membeli USB mini Fan, sebelum order tanya apakah barang ini ready? Toko menjawab ready. Hasilnya paket sampe di rumah di selipin uang refund USB mini Fan tersebut. Klk barang KOSONG cancel aja Tolol. SAYA HARAP PARA CUSTOMER BERPIKIR BERKALI KALI UNTUK BELANJA DI TOKO TOLOL INI. Dari pada kecewa setelah membeli nya. Terimakasih.",0
semoga bisa ditingkatkan lagi QCnya. packing baik dengan bubblewrap jadi tidak mungkin patah dari pengiriman. sayang saya tidak ada video unboxing karena sebelumnya pernah beli dan sangat aman. mungkin saat jepit waktu packing posisinya tidak pas jadi ujungnya gompal.,0
"packingnya kurang banget, ujung2nya pd lecet. jumlah lengkap sesuai order",0
"Murah sesuai harga tapi barangnya kerass banget butuh 2 tangan dan ringan, gak berat. jd utk harga murah begini ya gausah ekspektasi tinggi2.",0
Keras sekali. Sampai tangan sakittt . Yg dijual paket bagus. yg dijual lepasnya beda bgt. nyesel beli banyak.,0
"sudah dtrima barusan, ada cacat goresan2 jadi ga mulus kesan spt bekas ketara (_ _) tapi y sudahlh. thanks.",0
"kurang bagus buat kamera mirrorless, masih goyang goyang",0
